20160610,020000,564.599000000,564.998000000,562.271000000,564.560000000,20.370670400000
20160610,023000,562.347000000,564.600000000,562.347000000,562.347000000,19.741202700000
20160610,030000,563.781000000,564.997000000,563.000000000,563.941000000,15.820876300000
20160610,033000,563.940000000,564.996000000,562.343000000,564.000000000,35.038813940000
20160610,040000,562.357000000,564.000000000,562.357000000,563.998000000,18.491000500000
20160610,043000,562.502000000,565.000000000,562.500000000,564.200000000,114.606652760000
20160610,050000,564.200000000,565.000000000,562.500000000,564.307000000,61.481499900000
20160610,053000,564.308000000,564.990000000,562.362000000,564.099000000,30.722124820000
20160610,060000,563.801000000,564.860000000,562.501000000,564.848000000,9.707711190000
20160610,063000,564.849000000,564.990000000,561.304000000,563.999000000,33.354176750000
20160610,070000,563.952000000,564.990000000,562.001000000,562.201000000,70.479721090000
20160610,073000,564.965000000,564.990000000,561.659000000,564.897000000,86.446152110000
20160610,080000,564.896000000,568.185000000,561.940000000,567.100000000,214.582436230000
20160610,083000,567.100000000,568.199000000,564.000000000,565.999000000,78.953151850000
20160610,090000,564.601000000,568.200000000,562.999000000,566.820000000,207.637634000000
20160610,093000,567.209000000,568.000000000,563.369000000,567.094000000,99.989543310000
20160610,100000,566.312000000,567.390000000,565.000000000,565.925000000,93.744823790000
20160610,103000,567.000000000,567.000000000,561.173000000,563.281000000,190.248551010000
20160610,110000,564.680000000,566.500000000,564.001000000,566.000000000,89.399238220000
20160610,113000,565.615000000,566.498000000,564.003000000,564.199000000,76.644362690000
20160610,120000,564.200000000,567.000000000,563.559000000,566.091000000,76.720035530000
20160610,123000,566.091000000,567.000000000,564.243000000,566.700000000,62.270873530000
20160610,130000,566.609000000,567.000000000,564.264000000,567.000000000,49.197361780000
20160610,133000,565.877000000,567.000000000,564.500000000,564.999000000,56.037761980000
20160610,140000,564.511000000,565.000000000,564.500000000,565.000000000,113.838394000000
20160610,143000,565.000000000,565.000000000,562.000000000,564.000000000,235.256014400000
20160610,150000,564.000000000,565.000000000,562.002000000,564.599000000,72.721885900000
20160610,153000,564.599000000,567.000000000,564.000000000,566.000000000,229.717891540000
20160610,160000,566.000000000,566.180000000,565.100000000,565.901000000,77.849894650000
20160610,163000,565.659000000,567.000000000,565.100000000,565.998000000,123.521753950000
20160610,170000,565.998000000,565.998000000,563.000000000,565.998000000,62.675069500000
20160610,173000,565.201000000,566.000000000,563.006000000,566.000000000,65.791878460000
20160610,180000,565.001000000,567.000000000,565.001000000,567.000000000,95.985233620000
20160610,183000,566.003000000,566.999000000,563.230000000,563.758000000,53.687650800000
20160610,190000,563.550000000,566.080000000,563.163000000,565.200000000,68.790338830000
20160610,193000,563.800000000,566.290000000,563.800000000,566.290000000,33.531082050000
20160610,200000,565.500000000,566.405000000,563.038000000,565.413000000,72.203230220000
20160610,203000,565.413000000,567.900000000,565.413000000,566.801000000,93.124240050000
20160610,210000,566.801000000,567.900000000,566.790000000,567.199000000,40.973987660000
20160610,213000,567.879000000,567.880000000,566.520000000,567.499000000,25.499288140000
20160610,220000,567.411000000,567.500000000,564.150000000,564.150000000,21.326410860000
20160610,223000,564.150000000,567.500000000,564.000000000,567.499000000,32.207397880000
20160610,230000,566.001000000,567.500000000,564.734000000,566.900000000,25.252388160000
20160610,233000,566.902000000,567.150000000,564.400000000,566.523000000,14.204025930000
20160611,000000,565.481000000,567.490000000,565.480000000,566.861000000,22.291654260000
20160611,003000,567.200000000,567.480000000,565.230000000,565.254000000,13.787789520000
20160611,010000,566.962000000,567.490000000,565.214000000,566.347000000,41.599728560000
20160611,013000,566.347000000,567.890000000,565.500000000,567.001000000,153.549824600000
20160611,020000,567.001000000,567.889000000,565.500000000,567.020000000,15.412925670000
20160611,023000,567.020000000,567.900000000,566.945000000,567.700000000,148.512109660000
20160611,030000,567.701000000,567.999000000,567.701000000,567.800000000,75.750018600000
20160611,033000,567.800000000,567.800000000,567.200000000,567.200000000,9.359579920000
20160611,040000,567.200000000,567.800000000,565.010000000,565.015000000,34.887905520000
20160611,043000,565.015000000,567.800000000,565.000000000,567.211000000,38.159022510000
20160611,050000,567.211000000,567.999000000,567.210000000,567.998000000,45.046218160000
20160611,053000,567.999000000,568.000000000,567.000000000,567.000000000,61.319587270000
20160611,060000,567.000000000,568.300000000,565.002000000,568.300000000,108.622423250000
20160611,063000,568.300000000,569.000000000,567.430000000,569.000000000,51.932395470000
20160611,070000,568.999000000,569.900000000,568.300000000,568.510000000,61.406504970000
20160611,073000,568.510000000,570.000000000,567.400000000,567.502000000,109.971073670000
20160611,080000,567.502000000,569.980000000,567.210000000,568.340000000,55.043651900000
20160611,083000,568.540000000,569.800000000,567.420000000,568.412000000,31.658080740000
20160611,090000,569.329000000,570.000000000,567.213000000,569.876000000,69.893376080000
20160611,093000,569.881000000,569.950000000,567.850000000,568.419000000,42.323730900000
20160611,100000,569.557000000,570.000000000,567.054000000,567.181000000,65.529634430000
20160611,103000,569.117000000,569.999000000,567.050000000,568.265000000,38.557761330000
20160611,110000,568.265000000,568.265000000,567.080000000,568.264000000,34.903443240000
20160611,113000,568.264000000,569.975000000,567.080000000,569.570000000,58.924067650000
20160611,120000,568.512000000,568.512000000,567.105000000,568.490000000,57.938928600000
20160611,123000,568.499000000,569.500000000,567.100000000,569.490000000,31.537111240000
20160611,130000,569.111000000,569.491000000,568.990000000,569.000000000,16.581479970000
20160611,133000,569.200000000,569.201000000,567.500000000,569.201000000,26.665542100000
20160611,140000,569.399000000,569.500000000,567.600000000,569.429000000,60.214742200000
20160611,143000,569.429000000,569.429000000,567.600000000,568.299000000,23.751874610000
20160611,150000,567.700000000,568.300000000,567.700000000,568.299000000,34.923543500000
20160611,153000,568.299000000,568.300000000,567.101000000,567.700000000,54.971834430000
20160611,160000,567.699000000,569.430000000,567.103000000,568.863000000,70.250089920000
20160611,163000,569.430000000,569.430000000,568.860000000,568.900000000,35.280991900000
20160611,170000,568.901000000,569.430000000,568.130000000,569.428000000,63.136039610000
20160611,173000,569.400000000,569.430000000,567.225000000,568.401000000,41.591410300000
20160611,180000,569.399000000,569.400000000,568.000000000,569.399000000,75.733250300000
20160611,183000,568.182000000,569.400000000,568.182000000,568.393000000,10.610465520000
20160611,190000,568.380000000,568.393000000,567.226000000,567.999000000,18.925289870000
20160611,193000,568.000000000,569.000000000,567.999000000,569.000000000,32.915292100000
20160611,200000,569.000000000,569.400000000,568.590000000,569.398000000,99.961909400000
20160611,203000,569.398000000,569.398000000,567.630000000,568.588000000,13.425923860000
20160611,210000,567.630000000,568.577000000,567.600000000,567.994000000,16.150699530000
20160611,213000,567.977000000,568.000000000,567.400000000,567.640000000,17.786189700000
20160611,220000,567.630000000,568.000000000,567.200000000,568.000000000,29.261525920000
20160611,223000,567.999000000,569.485000000,567.631000000,569.485000000,74.372990700000
20160611,230000,569.485000000,573.231000000,569.180000000,573.130000000,720.095881400000
20160611,233000,573.130000000,590.000000000,570.723000000,589.991000000,944.731321390000
20160612,000000,590.000000000,599.000000000,586.589000000,590.540000000,970.615320240000
20160612,003000,590.252000000,597.659000000,584.454000000,595.192000000,422.846997670000
20160612,010000,595.192000000,609.165000000,594.991000000,603.071000000,974.874418670000
20160612,013000,603.070000000,605.188000000,592.907000000,601.606000000,316.317169230000
20160612,020000,601.788000000,603.000000000,601.200000000,601.999000000,266.998912130000
20160612,023000,601.999000000,605.549000000,601.999000000,603.000000000,95.397662220000
20160612,030000,602.999000000,606.880000000,602.200000000,606.300000000,152.025974610000
20160612,033000,605.201000000,610.000000000,602.620000000,609.998000000,284.743966460000
20160612,040000,608.329000000,609.999000000,605.500000000,608.000000000,126.888955780000
20160612,043000,608.000000000,608.000000000,605.700000000,607.990000000,61.642174410000
20160612,050000,606.503000000,608.000000000,605.756000000,605.800000000,128.251352390000
20160612,053000,607.289000000,610.000000000,602.268000000,604.006000000,297.398403140000
20160612,060000,603.002000000,606.139000000,601.200000000,602.189000000,497.426681480000
20160612,063000,602.309000000,604.699000000,598.974000000,601.985000000,178.884117620000
20160612,070000,601.261000000,604.000000000,599.200000000,602.800000000,240.773951920000
20160612,073000,602.720000000,604.000000000,599.420000000,601.981000000,304.860108010000
20160612,080000,601.981000000,605.000000000,600.630000000,601.002000000,214.738828840000
20160612,083000,600.641000000,603.768000000,598.210000000,603.161000000,457.372626340000
20160612,090000,603.000000000,608.250000000,598.001000000,608.001000000,617.564266560000
20160612,093000,608.000000000,608.209000000,603.801000000,606.500000000,104.027639480000
20160612,100000,606.500000000,612.900000000,605.800000000,612.899000000,497.079005990000
20160612,103000,612.900000000,614.570000000,611.020000000,613.999000000,325.838667900000
20160612,110000,614.000000000,618.000000000,612.000000000,615.499000000,1088.073588600000
20160612,113000,615.500000000,618.635000000,615.000000000,617.999000000,155.126089220000
20160612,120000,617.999000000,619.689000000,615.605000000,616.201000000,105.922799200000
20160612,123000,616.200000000,618.779000000,615.000000000,618.628000000,202.932892490000
20160612,130000,618.488000000,623.374000000,618.488000000,623.372000000,255.602284870000
20160612,133000,623.372000000,623.374000000,615.000000000,617.891000000,831.586578040000
20160612,140000,618.130000000,618.995000000,616.001000000,616.002000000,73.609864400000
20160612,143000,616.002000000,620.151000000,616.002000000,620.025000000,160.543808950000
